,Unnamed: 0,p_GEO.id2,p_GEO.display-label,p_HC01_VC03,county_fips
1241,6526,1729730,"Glendale Heights village, Illinois",34330,[27003]
1242,3175,670742,"Seaside city, California",34259,[35061]
1243,11291,2459425,"Owings Mills CDP, Maryland",34231,[19075]
1244,26323,4916270,"Cottonwood Heights city, Utah",34214,[17043]
1245,9447,2039075,"Leawood city, Kansas",34195,[6087]
1246,5726,1528250,"Kaneohe CDP, Hawaii",34123,[]
1247,21757,4213208,"Chester city, Pennsylvania",34102,[36071]
1248,4826,1260975,"Riviera Beach city, Florida",34093,[49053]
1249,4671,1248050,"Navarre CDP, Florida",34085,[50019]
1250,4406,1226375,"Golden Glades CDP, Florida",34062,[48491]
1251,1428,505290,"Benton city, Arkansas",34034,[29031]
1252,2264,617946,"Dana Point city, California",34028,[34025]
1253,552,178552,"Vestavia Hills city, Alabama",34003,[29187]
1254,10195,2165226,"Richmond city, Kentucky",33993,[5021]
1255,3557,819150,"Dakota Ridge CDP, Colorado",33942,[]
1256,25013,4825452,"Farmers Branch city, Texas",33808,[47107]
1257,26902,5126875,"Fair Oaks CDP, Virginia",33789,[55091]
1258,27683,5347560,"Mount Vernon city, Washington",33787,[55133]
1259,10522,2236255,"Houma city, Louisiana",33784,[42111]
1260,6996,1756887,"Oswego village, Illinois",33759,[27045]
1261,24893,4819624,"Deer Park city, Texas",33748,[47149]
1262,7025,1758447,"Pekin city, Illinois",33747,[27089]
1263,11731,2606020,"Bay City city, Michigan",33736,[12023]
1264,11609,2555990,"Randolph CDP, Massachusetts",33704,[18095]
1265,4626,1243800,"Meadow Woods CDP, Florida",33688,[51083]
1266,2789,646870,"Menlo Park city, California",33661,[36037]
1267,17421,3643335,"Long Beach city, New York",33657,[39031]
1268,14725,3011397,"Butte-Silver Bow (balance), Montana",33645,[6071]
1269,2406,624722,"Foothill Farms CDP, California",33627,[34025]
1270,4223,1209415,"Buenaventura Lakes CDP, Florida",33598,[49037]
1271,6944,1753481,"Northbrook village, Illinois",33591,[27047]
1272,25595,4850256,"Nacogdoches city, Texas",33589,[48093]
1273,26008,4868636,"Socorro city, Texas",33587,[42131]
1274,7642,1828386,"Goshen city, Indiana",33583,[24045]
1275,11252,2453325,"Montgomery Village CDP, Maryland",33565,[19047]
1276,18608,3758860,"Salisbury city, North Carolina",33561,[42045]
1277,27907,5377105,"Wenatchee city, Washington",33544,[72087]
1278,5199,1321380,"Dalton city, Georgia",33540,[26033]
1279,5323,1338964,"Hinesville city, Georgia",33540,[26071]
1280,3400,684592,"Westmont CDP, California",33532,[36021]
1281,4355,1222275,"Ferry Pass CDP, Florida",33532,[49055]
1282,2420,625338,"Foster City city, California",33529,[36059]
1283,11983,2638640,"Holland city, Michigan",33488,[12057]
1284,7408,1783245,"Woodridge village, Illinois",33447,[27047]
1285,15995,3422470,"Fair Lawn borough, New Jersey",33447,[48277]
1286,5354,1343192,"Kennesaw city, Georgia",33433,[26075]
1287,11304,2461400,"Pikesville CDP, Maryland",33426,[19019]
1288,19503,3925914,"Fairborn city, Ohio",33344,[17197]
1289,11537,2535250,"Lexington CDP, Massachusetts",33339,[18151]
1290,17333,3637044,"Huntington Station CDP, New York",33338,[39109]
1291,1226,458150,"Queen Creek town, Arizona",33298,[20127]
1292,17001,3613552,"Central Islip CDP, New York",33253,[39089]
1293,4105,1050670,"Newark city, Delaware",33243,[55017]
1294,26184,4876816,"Waxahachie city, Texas",33240,[48021]
1295,26558,4976680,"Tooele city, Utah",33236,[17063]
1296,21323,4145000,"McMinnville city, Oregon",33211,[2100]
1297,2669,640886,"Lawndale city, California",33191,[34029]
1298,6423,1723256,"Elk Grove Village village, Illinois",33180,[28029]
1299,3588,824785,"Englewood city, Colorado",33155,[30107]
1300,19153,3884780,"West Fargo city, North Dakota",33089,[41045]
1301,3678,840377,"Ken Caryl CDP, Colorado",33087,[31055]
1302,15321,3125055,"Kearney city, Nebraska",33082,[41029]
1303,28759,5548500,"Manitowoc city, Wisconsin",32939,[54055]
1304,12011,2641420,"Jackson city, Michigan",32875,[12005]
1305,1933,600296,"Adelanto city, California",32867,[36051]
1306,24839,4816624,"Copperas Cove city, Texas",32844,[42129]
1307,11507,2525172,"Franklin Town city, Massachusetts",32843,[]
1308,5224,1323900,"Douglasville city, Georgia",32768,[26061]
1309,7145,1766703,"St. Charles city, Illinois",32730,[27091]
1310,11877,2624290,"Eastpointe city, Michigan",32601,[12013]
1311,17739,3663418,"Rome city, New York",32589,[39147]
1312,27894,5375775,"Walla Walla city, Washington",32585,[56031]
1313,5,100820,"Alabaster city, Alabama",32567,[29219]
1314,17855,3670420,"Spring Valley village, New York",32538,[39017]
1315,24174,4716920,"Cookeville city, Tennessee",32536,[40049]
1316,27883,5373465,"University Place city, Washington",32528,[72025]
1317,8039,1878326,"Valparaiso city, Indiana",32501,[24031]
1318,5941,1646540,"Lewiston city, Idaho",32482,[19163]
1319,17194,3627309,"Franklin Square CDP, New York",32482,[39039]
1320,19969,3956966,"North Ridgeville city, Ohio",32443,[17163]
1321,728,236400,"Juneau city and borough, Alaska",32434,[30023]
1322,5001,1276487,"West Little River CDP, Florida",32433,[48489]
1323,20324,3983622,"Westlake city, Ohio",32387,[17137]
1324,27761,5356625,"Pullman city, Washington",32382,[72057]
1325,11356,2469925,"Salisbury city, Maryland",32368,[19077]
1326,2667,640830,"La Verne city, California",32320,[34027]
1327,19815,3948244,"Massillon city, Ohio",32320,[17183]
1328,26543,4972280,"Springville city, Utah",32319,[17053]
1329,19814,3948188,"Mason city, Ohio",32317,[17089]
1330,12396,2701486,"Andover city, Minnesota",32257,[12103]
1331,26446,4949710,"Midvale city, Utah",32249,[17061]
1332,4327,1219206,"East Lake CDP, Florida",32248,[49015]
1333,10798,2302795,"Bangor city, Maine",32237,[19105]
1334,4263,1212925,"Clermont city, Florida",32217,[49049]
1335,11039,2418750,"College Park city, Maryland",32186,[19007]
1336,21627,4206064,"Bethel Park municipality, Pennsylvania",32179,[37025]
1337,9976,2130700,"Georgetown city, Kentucky",32142,[4005]
1338,29014,5578600,"Sun Prairie city, Wisconsin",32112,[54033]
1339,29229,5645050,"Laramie city, Wyoming",32104,[48469]
1340,11085,2425575,"Eldersburg CDP, Maryland",32064,[19037]
1341,27140,5161832,"Petersburg city, Virginia",32037,[55095]
1342,19965,3956882,"North Olmsted city, Ohio",32007,[17183]
1343,26386,4934970,"Herriman city, Utah",31970,[17031]
1344,16997,3613376,"Centereach CDP, New York",31953,[39137]
1345,13406,2829180,"Greenville city, Mississippi",31934,[5143]
1346,4386,1224925,"Fruit Cove CDP, Florida",31873,[51137]
1347,680,224230,"Fairbanks city, Alaska",31853,[30035]
1348,18344,3732260,"Holly Springs town, North Carolina",31827,[42035]
1349,16019,3425770,"Garfield city, New Jersey",31808,[48333]
1350,6901,1751349,"Mundelein village, Illinois",31786,[27139]
1351,29196,5631855,"Gillette city, Wyoming",31783,[48441]
1352,6354,1718563,"Danville city, Illinois",31765,[27121]
1353,11295,2460275,"Parkville CDP, Maryland",31762,[19101]
1354,10025,2137918,"Hopkinsville city, Kentucky",31741,[5017]
1355,29076,5585350,"West Bend city, Wisconsin",31656,[53067]
1356,3975,949880,"Naugatuck borough, Connecticut",31649,[19153]
1357,9957,2127982,"Florence city, Kentucky",31603,[2198]
1358,17906,3676089,"Uniondale CDP, New York",31597,[39075]
1359,19287,3907972,"Bowling Green city, Ohio",31529,[17157]
1360,4300,1216335,"Dania Beach city, Florida",31526,[49007]
1361,4344,1221150,"Estero village, Florida",31510,[51121]
1362,1258,463470,"San Luis city, Arizona",31509,[20035]
1363,10593,2248785,"Marrero CDP, Louisiana",31425,[42107]
1364,2359,622300,"El Paso de Robles (Paso Robles) city, California",31409,[]
1365,24360,4750780,"Mount Juliet city, Tennessee",31397,[40035]
1366,2431,626067,"French Valley CDP, California",31353,[]
1367,7794,1848798,"Michigan City city, Indiana",31352,[23031]
1368,10955,2405825,"Bel Air North CDP, Maryland",31263,[]
1369,2614,639220,"Laguna Hills city, California",31235,[35025]
1370,6500,1728326,"Galesburg city, Illinois",31215,[27141]
1371,3897,884440,"Wheat Ridge city, Colorado",31162,[31083]
1372,2386,623462,"Fallbrook CDP, California",31121,[36057]
1373,5510,1363952,"Redan CDP, Georgia",31111,[26017]
1374,27456,5317635,"Des Moines city, Washington",31080,[56021]
1375,4638,1245100,"Miami Lakes town, Florida",31032,[51121]
1376,27600,5337900,"Lake Stevens city, Washington",31022,[56041]
1377,3165,670280,"Saratoga city, California",31013,[35051]
1378,7907,1860246,"Plainfield town, Indiana",31012,[24037]
1379,4561,1238813,"Lakeside CDP, Florida",30983,[50025]
1380,20983,4066800,"Shawnee city, Oklahoma",30974,[21143]
1381,6563,1732018,"Gurnee village, Illinois",30971,[27119]
1382,16401,3501780,"Alamogordo city, New Mexico",30963,[48151]
1383,3796,862220,"Pueblo West CDP, Colorado",30901,[31141]
1384,15774,3318820,"Dover city, New Hampshire",30901,[48419]
1385,5994,1664810,"Post Falls city, Idaho",30886,[20027]
1386,12476,2707948,"Brooklyn Center city, Minnesota",30885,[13101]
1387,2460,630378,"Goleta city, California",30847,[34041]
1388,2008,603820,"Banning city, California",30824,[34027]
1389,26392,4936070,"Holladay city, Utah",30793,[17063]
1390,18445,3741960,"Matthews town, North Carolina",30760,[42033]
1391,23538,4549075,"Myrtle Beach city, South Carolina",30760,[5087]
1392,17584,3653682,"North Tonawanda city, New York",30752,[39035]
1393,16119,3441310,"Long Branch city, New Jersey",30751,[48309]
1394,16242,3460900,"Princeton, New Jersey",30722,[48301]
1395,3142,668294,"San Pablo city, California",30720,[34023]
1396,17345,3638077,"Ithaca city, New York",30720,[39023]
1397,7646,1828800,"Granger CDP, Indiana",30717,[24013]
1398,17600,3654441,"Oceanside CDP, New York",30710,[39153]
1399,2726,644112,"Los Gatos town, California",30709,[36045]
1400,5719,1522700,"Kahului CDP, Hawaii",30706,[51159]
1401,2384,623294,"Fair Oaks CDP, California",30704,[36059]
1402,26316,4913850,"Clearfield city, Utah",30683,[17043]
1403,6063,1700685,"Algonquin village, Illinois",30664,[28035]
1404,5575,1373256,"Statesboro city, Georgia",30649,[26103]
1405,3979,952210,"Newington CDP, Connecticut",30603,[19149]
1406,14202,2942032,"Liberty city, Missouri",30602,[16031]
1407,28212,5462140,"Parkersburg city, West Virginia",30596,[53027]
1408,16364,3479040,"Westfield town, New Jersey",30591,[48353]
1409,1841,563800,"Sherwood city, Arkansas",30590,[29001]
1410,27223,5174592,"Springfield CDP, Virginia",30556,[55023]
1411,10677,2262385,"Prairieville CDP, Louisiana",30536,[42081]
1412,27830,5366255,"Spanaway CDP, Washington",30528,[56023]
1413,2721,643280,"Los Altos city, California",30527,[36055]
1414,4996,1276075,"Westchester CDP, Florida",30516,[51135]
1415,17698,3659641,"Poughkeepsie city, New York",30505,[39061]
1416,5362,1344340,"LaGrange city, Georgia",30442,[]
1417,3235,673696,"Spring Valley CDP (San Diego County), California",30439,[35015]
1418,11569,2544140,"Needham CDP, Massachusetts",30429,[18117]
1419,27218,5174100,"South Riding CDP, Virginia",30426,[55035]
1420,2098,609066,"Burlingame city, California",30401,[36007]
1421,16902,3604935,"Bay Shore CDP, New York",30392,[39165]
1422,13696,2903160,"Ballwin city, Missouri",30388,[13221]
1423,27231,5175376,"Sterling CDP, Virginia",30378,[55043]
1424,14827,3035600,"Helena city, Montana",30345,[6057]
1425,3157,670042,"Santa Paula city, California",30344,[34025]
1426,26412,4940360,"Kaysville city, Utah",30328,[17043]
1427,19971,3957008,"North Royalton city, Ohio",30325,[17101]
1428,4309,1216875,"DeLand city, Florida",30315,[51015]
1429,6283,1714026,"Chicago Heights city, Illinois",30292,[27053]
1430,10629,2254035,"New Iberia city, Louisiana",30292,[42071]
1431,23305,4500550,"Aiken city, South Carolina",30277,[5093]
1432,26304,4911320,"Cedar City city, Utah",30232,[17041]
1433,15830,3365140,"Rochester city, New Hampshire",30212,[48427]
1434,24309,4741520,"Lebanon city, Tennessee",30212,[40067]
1435,11003,2413325,"Carney CDP, Maryland",30178,[19059]
1436,12076,2650560,"Madison Heights city, Michigan",30173,[10003]
1437,1869,568810,"Texarkana city, Arkansas",30120,[28079]
1438,11248,2452562,"Milford Mill CDP, Maryland",30104,[19019]
1439,28186,5455756,"Morgantown city, West Virginia",30099,[53029]
1440,17347,3638264,"Jamestown city, New York",30094,[39035]
1441,26018,4869032,"Southlake city, Texas",30090,[47141]
1442,3370,683332,"Walnut city, California",30062,[35049]
1443,3966,944690,"Manchester CDP, Connecticut",30021,[19153]
1444,6945,1753559,"North Chicago city, Illinois",30013,[26145]
1445,13122,2758738,"Savage city, Minnesota",30011,[13121]
1446,2925,654120,"Orcutt CDP, California",30001,[36059]
1447,3116,665070,"San Carlos city, California",29954,[36009]
1448,5032,1278300,"Winter Park city, Florida",29922,[49003]
1449,11509,2526150,"Gloucester city, Massachusetts",29858,[18149]
1450,4405,1226300,"Golden Gate CDP, Florida",29841,[51033]
1451,12161,2659920,"Oak Park city, Michigan",29824,[12019]
1452,6933,1753000,"Niles village, Illinois",29823,[27077]
1453,1989,603064,"Atascadero city, California",29797,[34023]
1454,6604,1734722,"Highland Park city, Illinois",29796,[27063]
1455,9930,2124274,"Elizabethtown city, Kentucky",29794,[2282]
1456,19686,3939872,"Kent city, Ohio",29771,[17193]
1457,18494,3746340,"New Bern city, North Carolina",29664,[42061]
1458,2329,620956,"East Palo Alto city, California",29646,[36059]
1459,6547,1730926,"Granite City city, Illinois",29632,[27157]
1460,17684,3659223,"Port Chester village, New York",29623,[39153]
1461,24807,4815364,"Cleburne city, Texas",29595,[46013]
1462,25141,4832312,"Harker Heights city, Texas",29548,[48055]
1463,10138,2156136,"Nicholasville city, Kentucky",29547,[4013]
1464,24355,4750280,"Morristown city, Tennessee",29446,[40031]
1465,16247,3461530,"Rahway city, New Jersey",29443,[48307]
1466,398,157048,"Opelika city, Alabama",29372,[29217]
1467,14435,2960788,"Raytown city, Missouri",29334,[13199]
1468,12278,2674960,"Southgate city, Michigan",29291,[9003]
1469,5369,1345488,"Lawrenceville city, Georgia",29287,[25011]
1470,12210,2665820,"Port Huron city, Michigan",29285,[8123]
1471,3257,675630,"Suisun City city, California",29280,[]
1472,5666,1384176,"Woodstock city, Georgia",29227,[26081]
1473,4553,1238350,"Lake Magdalene CDP, Florida",29184,[51025]
1474,4362,1222660,"Fleming Island CDP, Florida",29163,[]
1475,27285,5184368,"West Falls Church CDP, Virginia",29150,[55093]
1476,1825,561670,"Russellville city, Arkansas",29147,[28101]
1477,11590,2550285,"Norwood CDP, Massachusetts",29121,[18105]
1478,1991,603162,"Atwater city, California",29118,[36003]
1479,6970,1755249,"O'Fallon city, Illinois",29095,[26137]
1480,6212,1709642,"Burbank city, Illinois",29081,[28035]
1481,18613,3759280,"Sanford city, North Carolina",29051,[42035]
1482,24383,4755120,"Oak Ridge city, Tennessee",29009,[40077]
1483,3943,922980,"East Haven CDP, Connecticut",29006,[19145]
1484,11662,2574210,"Wellesley CDP, Massachusetts",29004,[18127]
1485,5228,1324600,"Duluth city, Georgia",28988,[26095]
1486,7552,1816138,"Crown Point city, Indiana",28952,[24029]
1487,23217,4285312,"Williamsport city, Pennsylvania",28938,[37159]
1488,6714,1741183,"Lake in the Hills village, Illinois",28908,[26155]
1489,4755,1255125,"Parkland city, Florida",28901,[49035]
1490,10010,2135866,"Henderson city, Kentucky",28859,[4015]
1491,11783,2612060,"Burton city, Michigan",28856,[8083]
1492,1127,437620,"Kingman city, Arizona",28855,[20041]
1493,26185,4876864,"Weatherford city, Texas",28817,[48027]
1494,3607,827865,"Fountain city, Colorado",28799,[31131]
1495,7963,1868220,"Schererville town, Indiana",28778,[23025]
1496,2611,639114,"Ladera Ranch CDP, California",28769,[35039]
1497,11444,2500840,"Agawam Town city, Massachusetts",28748,[]
1498,3059,660704,"Ridgecrest city, California",28728,[35061]
1499,7583,1819486,"East Chicago city, Indiana",28728,[24025]
1500,11301,2460975,"Perry Hall CDP, Maryland",28681,[19049]
1501,2829,648872,"Monterey city, California",28671,[34035]
1502,11670,2577890,"West Springfield Town city, Massachusetts",28671,[]
1503,1643,534750,"Jacksonville city, Arkansas",28637,[28085]
1504,27803,5362288,"SeaTac city, Washington",28597,[72069]
1505,23443,4530985,"Greer city, South Carolina",28587,[5119]
1506,7684,1834114,"Hobart city, Indiana",28573,[23025]
1507,11576,2546330,"Northampton city, Massachusetts",28548,[18127]
1508,15988,3421480,"Englewood city, New Jersey",28509,[48249]
1509,26274,4901310,"American Fork city, Utah",28507,[17059]
1510,21401,4161200,"Redmond city, Oregon",28492,[1131]
1511,7774,1846908,"Marion city, Indiana",28490,[24031]
1512,14255,2947180,"Mehlville CDP, Missouri",28479,[13157]
1513,24933,4821892,"Eagle Pass city, Texas",28469,[47043]
1514,10393,2213960,"Central city, Louisiana",28462,[42089]
1515,17536,3650034,"Newburgh city, New York",28444,[39087]
1516,19214,3903184,"Austintown CDP, Ohio",28438,[18007]
1517,5154,1315172,"Chamblee city, Georgia",28433,[26059]
1518,16445,3512150,"Carlsbad city, New Mexico",28393,[48217]
1519,5767,1551050,"Mililani Town CDP, Hawaii",28343,[51163]
1520,17279,3632402,"Harrison village, New York",28319,[39049]
1521,6727,1742028,"Lansing village, Illinois",28308,[27137]
1522,17147,3624229,"Elmira city, New York",28302,[39079]
1523,2287,618996,"Desert Hot Springs city, California",28298,[36017]
1524,11049,2420875,"Crofton CDP, Maryland",28282,[19079]
1525,1249,462140,"Sahuarita town, Arizona",28257,[20077]
1526,24648,4808236,"Big Spring city, Texas",28257,[42129]
1527,26434,4947290,"Magna CDP, Utah",28257,[17073]
1528,21887,4219920,"Drexel Hill CDP, Pennsylvania",28246,[37139]
1529,16149,3446680,"Millville city, New Jersey",28235,[48325]
1530,10561,2242030,"Laplace CDP, Louisiana",28218,[42071]
1531,24333,4746380,"Maryville city, Tennessee",28208,[39169]
1532,4805,1258975,"Princeton CDP, Florida",28201,[49049]
1533,1074,425030,"Fortuna Foothills CDP, Arizona",28200,[20087]
1534,1048,420540,"Drexel Heights CDP, Arizona",28187,[20079]
